Page URL,Page title,Outcome,Impact,Code snippet,Selector,Remediation,Manual,Rule iD,Help,Description,Help URL,Standard,WCAG 2 Success Criteria,Section 508 Paragraph,Tags,Date,Axe-core
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,duplicate-id-aria,IDs used in ARIA and labels must be unique,Ensures every id attribute value used in ARIA and in labels is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id-aria?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,frame-focusable-content,Frames with focusable content must not have tabindex=-1,Ensures <frame> and <iframe> elements with focusable content do not have tabindex=-1,https://dequeuniversity.com/rules/axe/4.7/frame-focusable-content?application=cypress,WCAG 2.0 Level A,2.1.1 Keyboard,,"cat.keyboard, wcag2a, wcag211, TTv5, TT4.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,frame-title,Frames must have an accessible name,Ensures <iframe> and <frame> elements have an accessible name,https://dequeuniversity.com/rules/axe/4.7/frame-title?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",Paragraph I - Title frames/iframes to facilitate frame identification and navigation,"cat.text-alternatives, wcag2a, wcag412, section508, section508.22.i, TTv5, TT12.d",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,frame-title-unique,Frames must have a unique title attribute,Ensures <iframe> and <frame> elements contain a unique title attribute,https://dequeuniversity.com/rules/axe/4.7/frame-title-unique?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.text-alternatives, wcag412, wcag2a, TTv5, TT12.d",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,html-xml-lang-mismatch,HTML elements with lang and xml:lang must have the same base language,Ensure that HTML elements with both valid lang and xml:lang attributes agree on the base language of the page,https://dequeuniversity.com/rules/axe/4.7/html-xml-lang-mismatch?application=cypress,WCAG 2.0 Level A,3.1.1 Language of Page,,"cat.language, wcag2a, wcag311, ACT",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,input-image-alt,Image buttons must have alternate text,"Ensures <input type=""image""> elements have alternate text",https://dequeuniversity.com/rules/axe/4.7/input-image-alt?application=cypress,WCAG 2.0 Level A,"1.1.1 Non-text Content, 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, wcag412, section508, section508.22.a, ACT, TTv5, TT7.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,marquee,<marquee> elements are deprecated and must not be used,Ensures <marquee> elements are not used,https://dequeuniversity.com/rules/axe/4.7/marquee?application=cypress,WCAG 2.0 Level A,"2.2.2 Pause, Stop, Hide",,"cat.parsing, wcag2a, wcag222, TTv5, TT2.b",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,meta-refresh,Delayed refresh under 20 hours must not be used,"Ensures <meta http-equiv=""refresh""> is not used for delayed refresh",https://dequeuniversity.com/rules/axe/4.7/meta-refresh?application=cypress,WCAG 2.0 Level A,2.2.1 Timing Adjustable,,"cat.time-and-media, wcag2a, wcag221, TTv5, TT8.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,no-autoplay-audio,<video> or <audio> elements must not play automatically,Ensures <video> or <audio> elements do not autoplay audio for more than 3 seconds without a control mechanism to stop or mute the audio,https://dequeuniversity.com/rules/axe/4.7/no-autoplay-audio?application=cypress,WCAG 2.0 Level A,1.4.2 Audio Control,,"cat.time-and-media, wcag2a, wcag142, ACT, TTv5, TT2.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,object-alt,<object> elements must have alternate text,Ensures <object> elements have alternate text,https://dequeuniversity.com/rules/axe/4.7/object-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,role-img-alt,[role='img'] elements must have an alternative text,Ensures [role='img'] elements have alternate text,https://dequeuniversity.com/rules/axe/4.7/role-img-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,scrollable-region-focusable,Scrollable region must have keyboard access,Ensure elements that have scrollable content are accessible by keyboard,https://dequeuniversity.com/rules/axe/4.7/scrollable-region-focusable?application=cypress,WCAG 2.0 Level A,2.1.1 Keyboard,,"cat.keyboard, wcag2a, wcag211, TTv5, TT4.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,select-name,Select element must have an accessible name,Ensures select element has an accessible name,https://dequeuniversity.com/rules/axe/4.7/select-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",Paragraph N - Electronic forms,"cat.forms, wcag2a, wcag412, section508, section508.22.n, ACT, TTv5, TT5.c",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,server-side-image-map,Server-side image maps must not be used,Ensures that server-side image maps are not used,https://dequeuniversity.com/rules/axe/4.7/server-side-image-map?application=cypress,WCAG 2.0 Level A,2.1.1 Keyboard,Paragraph F - Convert server-side image maps to client-side image maps,"cat.text-alternatives, wcag2a, wcag211, section508, section508.22.f, TTv5, TT4.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,svg-img-alt,<svg> elements with an img role must have an alternative text,"Ensures <svg> elements with an img, graphics-document or graphics-symbol role have an accessible text",https://dequeuniversity.com/rules/axe/4.7/svg-img-alt?application=cypress,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT, TTv5, TT7.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,th-has-data-cells,Table headers in a data table must refer to data cells,Ensure that <th> elements and elements with role=columnheader/rowheader have data cells they describe,https://dequeuniversity.com/rules/axe/4.7/th-has-data-cells?application=cypress,WCAG 2.0 Level A,1.3.1 Info and Relationships,Paragraph G - Row and column headers for data tables,"cat.tables, wcag2a, wcag131, section508, section508.22.g, TTv5, 14.b",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,video-caption,<video> elements must have captions,Ensures <video> elements have captions,https://dequeuniversity.com/rules/axe/4.7/video-caption?application=cypress,WCAG 2.0 Level A,1.2.2 Captions (Prerecorded),Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag122, section508, section508.22.a, TTv5, TT17.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,meta-viewport,Zooming and scaling must not be disabled,"Ensures <meta name=""viewport""> does not disable text scaling and zooming",https://dequeuniversity.com/rules/axe/4.7/meta-viewport?application=cypress,WCAG 2.0 Level AA,1.4.4 Resize text,,"cat.sensory-and-visual-cues, wcag2aa, wcag144, ACT",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,valid-lang,lang attribute must have a valid value,Ensures lang attributes have valid values,https://dequeuniversity.com/rules/axe/4.7/valid-lang?application=cypress,WCAG 2.0 Level AA,3.1.2 Language of Parts,,"cat.language, wcag2aa, wcag312, ACT, TTv5, TT11.b",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Inapplicable,,,,,false,autocomplete-valid,autocomplete attribute must be used correctly,Ensure the autocomplete attribute is correct and suitable for the form field,https://dequeuniversity.com/rules/axe/4.7/autocomplete-valid?application=cypress,WCAG 2.1 Level AA,1.3.5 Identify Input Purpose,,"cat.forms, wcag21aa, wcag135, ACT",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<body id=""top"">",#top,,false,aria-hidden-body,aria-hidden='true' must not be present on the document body,Ensures aria-hidden='true' is not present on the document body.,https://dequeuniversity.com/rules/axe/4.7/aria-hidden-body?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<html lang=""en"">",html,,false,bypass,Page must have means to bypass repeated blocks,Ensures each page has at least one mechanism for a user to bypass navigation and jump straight to the content,https://dequeuniversity.com/rules/axe/4.7/bypass?application=cypress,WCAG 2.0 Level A,2.4.1 Bypass Blocks,Paragraph O - Repetitive navigation links,"cat.keyboard, wcag2a, wcag241, section508, section508.22.o, TTv5, TT9.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<html lang=""en"">",html,,false,document-title,Documents must have <title> element to aid in navigation,Ensures each HTML document contains a non-empty <title> element,https://dequeuniversity.com/rules/axe/4.7/document-title?application=cypress,WCAG 2.0 Level A,2.4.2 Page Titled,,"cat.text-alternatives, wcag2a, wcag242, ACT, TTv5, TT12.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<body id=""top"">",#top,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<div id=""header"">
  <div class=""fl_left"">
    <h1><a href=""/"">Gefälscht</a></h1>
    <p>Gefälscht CompuTech</p>
  </div>
  <br class=""clear"">
</div>",#header,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<div id=""topbar"">",#topbar,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<div id=""topnav"">",#topnav,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<div id=""breadcrumb""><ul><li class=""first"">You Are Here</li><li>»</li><li><a href=""/home.php"">Home</a></li><li>»</li><li><a href=""/category.php"">Category</a></li><li>»</li><li><a href=""/topic.php"">Topic</a></li></ul></div>",#breadcrumb,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<div id=""container"">",#container,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<table id=""shoppingCart"">",#shoppingCart,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<div id=""footer"">",#footer,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<div id=""copyright"">
  <p class=""fl_left"">Copyright © 2023 - All Rights Reserved - <a href=""/"">Gefälscht</a></p>
  <p class=""fl_right"">Gefälscht CompuTech</p>
  <br class=""clear"">
</div>",#copyright,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<input type=""submit"" name=""go"" id=""go"" value=""GO"">",#go,,false,duplicate-id-active,IDs of active elements must be unique,Ensures every id attribute value of active elements is unique,https://dequeuniversity.com/rules/axe/4.7/duplicate-id-active?application=cypress,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<input type=""text"" name=""q"" value=""Search the site…"" onfocus=""this.value=(this.value=='Search the site…')? '' : this.value ;"">","input[type=""text""]",,false,form-field-multiple-labels,Form field must not have multiple label elements,Ensures form field does not have multiple label elements,https://dequeuniversity.com/rules/axe/4.7/form-field-multiple-labels?application=cypress,WCAG 2.0 Level A,3.3.2 Labels or Instructions,,"cat.forms, wcag2a, wcag332, TTv5, TT5.c",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<html lang=""en"">",html,,false,html-has-lang,<html> element must have a lang attribute,Ensures every HTML document has a lang attribute,https://dequeuniversity.com/rules/axe/4.7/html-has-lang?application=cypress,WCAG 2.0 Level A,3.1.1 Language of Page,,"cat.language, wcag2a, wcag311, ACT, TTv5, TT11.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<html lang=""en"">",html,,false,html-lang-valid,<html> element must have a valid value for the lang attribute,Ensures the lang attribute of the <html> element has a valid value,https://dequeuniversity.com/rules/axe/4.7/html-lang-valid?application=cypress,WCAG 2.0 Level A,3.1.1 Language of Page,,"cat.language, wcag2a, wcag311, ACT, TTv5, TT11.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<input type=""submit"" name=""go"" id=""go"" value=""GO"">",#go,,false,input-button-name,Input buttons must have discernible text,Ensures input buttons have discernible text,https://dequeuniversity.com/rules/axe/4.7/input-button-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, section508, section508.22.a, ACT, TTv5, TT5.c",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<input type=""submit"" name=""submit"" value=""Check Out"" onclick=""alert('You clicked me but I do not do anything');"">","input[name=""submit""]",,false,input-button-name,Input buttons must have discernible text,Ensures input buttons have discernible text,https://dequeuniversity.com/rules/axe/4.7/input-button-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, section508, section508.22.a, ACT, TTv5, TT5.c",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/"">Gefälscht</a>",".fl_left > a[href=""/""]",,false,link-in-text-block,Links must be distinguishable without relying on color,Ensure links are distinguished from surrounding text in a way that does not rely on color,https://dequeuniversity.com/rules/axe/4.7/link-in-text-block?application=cypress,WCAG 2.0 Level A,1.4.1 Use of Color,,"cat.color, wcag2a, wcag141, TTv5, TT13.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/"">Gefälscht</a>","h1 > a[href=""/""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/index.php"">Home</a>","a[href=""/index.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/laptopsandnotebooks.php"">Laptops &amp; Notebooks</a>","a[href$=""laptopsandnotebooks.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/desktops.php"">Desktops</a>","a[href$=""desktops.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/cart.php"">Cart</a>",".active > a[href$=""cart.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/support.php"">Support</a>","li:nth-child(5) > a[href$=""support.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/contact.php"">Contact</a>","a[href$=""contact.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/home.php"">Home</a>","a[href$=""home.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/category.php"">Category</a>","a[href$=""category.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""/topic.php"">Topic</a>","a[href$=""topic.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""laptop1.php"">Fregatte 17</a>","a[href$=""laptop1.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""laptop2.php"">Abgenutzt 15</a>","a[href$=""laptop2.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""laptop3.php"">Backstein 21</a>","a[href$=""laptop3.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""desktop1.php"">Beschissen 750</a>","a[href$=""desktop1.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""desktop2.php"">Rindviecher 1000</a>","a[href$=""desktop2.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
http://abcdcomputech.dequecloud.com/cart.php,@axe-devtools-cypress.cart,Passed,,"<a href=""desktop3.php"">Verrottet 875</a>","a[href$=""desktop3.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.7/link-name?application=cypress,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT, TTv5, TT6.a",2023-11-06T15:08:55.570Z,4.7.2
